id_hubspot,nom,CIP,CA 2026,client_naali,potentiel,Propriétaire de l'entreprise,Date de création,Groupement Principal,Chiffre d'affaires total,address,cp,Date de conclusion de la transaction la plus récente
70595575027,PHARMACIE DU MARCHE - 2057015 - 2340,2057015,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,,,24 PLACE DE L HOTEL DE VILLE,,
70595531986,PHARMACIE DE SAINT ERME - 2057628 - 2820,2057628,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,COS,,PLACE DE LA GARE,,
70595472604,PHARMACIE DU CHATEAU - 2057167 - 2120,2057167,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,EVOLUPHARM,,15 RUE DU GENERAL DE GAULLE,,
70595531985,PHARMACIE COUSSEMACQ MOUILLER - 2057146 - 2320,2057146,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,EVOLUPHARM,,9 B RUE DU 7E BCA,,
69710068935,PHARMACIE DE SISSONNE - 2261643 - 2150,2261643,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,EVOLUPHARM,,7 PLACE DE L HOTEL DE VILLE,,
69710068934,PHARMACIE DE LIESSE - 2000503 - 2350,2000503,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,PHARMA SANTE DEVELOPPEMENT,,19 RUE DU GENERAL DE GAULLE,,
69710068933,PHARMACIE DE LA ROCADE - 2000786 - 2000,2000786,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,EVOLUPHARM,,20 RUE DU DOCTEUR MENU,,
70595506388,PHARMACIE CARDOT - 2000697 - 2800,2000697,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:33,,,10 12 RUE DE LA REPUBLIQUE,,
70699963591,PHARMACIE DE BEAURAINVILLE - 2161259 - 62990,2161259,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,SOPROPHAR,,359 GRANDE RUE,,
70595506363,PHARMACIE DU MOULIN - 2248444 - 62730,2248444,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,LES PHARMACIENS ASSOCIES,,944 AVENUE DE CALAIS,,
70699963590,PHARMACIE DES TILLEULS - 2149006 - 59221,2149006,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHR,,62 RUE DE LA GARE,,
70705398976,PHARMACIE DUMONT - 2164181 - 62113,2164181,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHARMACYAL,,31 ROUTE NATIONALE,,
70595506362,PHARMACIE DU MONT LIEBAUT - 2161395 - 62400,2161395,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,EVOLUPHARM,,10 AVENUE DE ROME,,
70595575006,PHARMACIE DRUON - 2154461 - 59133,2154461,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,SOPROPHAR,,11 A RUE JEAN BAPTISTE LEBAS,,
70703581411,PHARMACIE DU CENTRE - 2156296 - 59200,2156296,,Oui,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,GIROPHARM,249.99,8 PL CHARLES ET ALBERT ROUSSEL,,2025-12-17 16:30
70595472591,PHARMACIE GAMBETTA - 2028089 - 59200,2028089,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHARMACYAL,,285 BOULEVARD GAMBETTA,,
70705398974,PHARMACIE FONTENIER - 2151633 - 59178,2151633,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,SOCOPHARMA,,74 RUE JEAN JAURES,,
70595472590,PHARMACIE DU MOULIN DES LOUPS - 2027394 - 59230,2027394,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,CALIPHARMA,,585 RUE HENRI DURRE,,
70595547331,PHARMACIE DU CENTRE - 2154021 - 59370,2154021,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHARMACTIV,,114 RUE DU GENERAL DE GAULLE,,
70705486072,PHARMACIE CACHEUX - 2153253 - 59160,2153253,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,CALIPHARMA,,2 RUE ANATOLE FRANCE,,
70703616188,PHARMACIE VOLTAIRE - 2150535 - 59240,2150535,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,EVOLUPHARM,,13 PLACE VOLTAIRE,,
70703581410,PHARMACIE DU GRAND STEENDAM - 2149928 - 59210,2149928,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHARMAVANCE,,ROUTE DE STEENDAM,,
70705421537,PHARMACIE BIREMBAUX - 2149362 - 59123,2149362,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHARMACYAL,,3 RUE ROGER SALENGRO,,
70703616187,PHARMACIE DE LA MAIRIE - 2152176 - 59141,2152176,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,,,41 B RUE FOCH,,
70703616186,PHARMACIE DU BEFFROI - 2027567 - 59360,2027567,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,PHARMACYAL,,19 PLACE DU GENERAL DE GAULLE,,
70705398972,PHARMACIE DE LA VICTOIRE - 2002392 - 59142,2002392,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,ALPHEGA,,8 PLACE DE LA VICTOIRE,,
70703615225,PHARMACIE DES FORGES - 2148505 - 59186,2148505,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,EVOLUPHARM,,8 PLACE DU POILU,,
69710068922,PHARMACIE ANSART - 2149619 - 59169,2149619,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,WELL&WELL,,48 RUE DE CAMBRAI,,
69710067943,PHARMACIE BOURGEOIS GORVIEN - 2057130 - 2210,2057130,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:32,ALPHEGA,,17 RUE QUINQUET DE MONJOUR,,
70699962577,PHARMACIE LELEU - 2164679 - 62490,2164679,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMACYAL,,50 RUE DE DOUAI,,
70595471586,PHARMACIE EVRARD BOUIN - 2160999 - 62730,2160999,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,1179 ROUTE DEPARTEMENTALE 943,,
70595546302,PHARMACIE DU LAC - 2164836 - 62610,2164836,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIROPHARM,,382 AVENUE DU ROSSIGNOL,,
70699962576,PHARMACIE LOMBART - 2163539 - 62730,2163539,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,EVOLUPHARM,,49 AVENUE DE CALAIS,,
70703580399,PHARMACIE SAINTE BARBE - 2163256 - 62300,2163256,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIPHAR,,45 RUE RENE LANOY,,
70595471585,PHARMACIE DES PROVINCES - 2163235 - 62300,2163235,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,2 RUE JEAN MONNET,,
70595546301,PHARMACIE DOLINAR - 2164490 - 62430,2164490,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMACYAL,,81 RUE EDOUARD VAILLANT,,
70595546299,PHARMACIE DE LA COULOTTE - 2161175 - 62210,2161175,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,WELL&WELL,,38 AVENUE ACHILLE THUMERELLE,,
70703614195,PHARMACIE DU 4 - 2253187 - 62210,2253187,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,LEADER SANTE,,51 RUE EMILE BASLY,,
70595546298,PHARMACIE DE LA POSTE - 2006295 - 62220,2006295,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,LES PHARMACIENS ASSOCIES,,5 AVENUE SIMONE VEIL,,
70595471582,PHARMACIE OUTERS - 2161950 - 62100,2161950,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,,,25 BOULEVARD JACQUARD,,
70703614193,PHARMACIE CENTRALE - 2288361 - 62670,2288361,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,LEADER SANTE,,127 ROUTE NATIONALE,,
70705396976,PHARMACIE DEMAREST - 2012742 - 59272,2012742,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMACYAL,,20T RUE PIERRE CURIE,,
70705420530,PHARMACIE MACQUET - 2163984 - 62230,2163984,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,89 BOULEVARD DE LA LIBERTE,,
70595545337,PHARMACIE DUBO - 2161678 - 62200,2161678,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,ARTISAN SANTE,,86 RUE DU CHEMIN VERT,,
70699962573,PHARMACIE SAINT MICHEL - 2161636 - 62200,2161636,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,5 RUE DU JEU DE PAUME,,
70595573982,PHARMACIE HACHE - 2264377 - 62200,2264377,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,105 107 RUE DE BREQUERECQUE,,
70703580393,PHARMACIE D HILLY - 2000765 - 2300,2000765,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMAVIE,,42 RUE DE LA REPUBLIQUE,,
69710066936,PHARMACIE DE LA PYRAMIDE II - 2156448 - 59300,2156448,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,CALIPHARMA,,329 AVENUE DAMPIERRE,,
70595441881,PHARMACIE MORMENTYN - 2156359 - 59300,2156359,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,CALIPHARMA,,214 RUE LOMPREZ,,
70595441880,PHARMACIE HENAUT - 2027750 - 59590,2027750,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOCOPHARMA,,139 RUE HENRI DURRE,,
70595505344,PHARMACIE CORNET - 2154938 - 59100,2154938,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,108 RUE DE LANNOY,,
70697824474,PHARMACIE DU GRAND RONCHIN - 2259461 - 59790,2259461,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,NORPHARMA,,33 PLACE DE LA REPUBLIQUE,,
70703614185,PHARMACIE HONVAULT - 2154723 - 59870,2154723,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,DPGS,,48 RUE DES SARTS,,
70699962562,PHARMACIE DE LA RENAISSANCE - 2153117 - 59800,2153117,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIPHAR,,61 63 RUE DE FLERS,,
70595545325,PHARMACIE DRESZER - 2155549 - 59880,2155549,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMACYAL,,195 B RUE JEAN JAURES,,
70703614184,PHARMACIE DELSARTE - 2153557 - 59233,2153557,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOCOPHARMA,,15 RUE ANATOLE FRANCE,,
70595545324,PHARMACIE PLESSIET - 2148751 - 59300,2148751,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,CALIPHARMA,,149 AV LIBERATION 2 SEPTEMBRE 19,,
70595505342,PHARMACIE PORTE DES POSTES - 2005472 - 59000,2005472,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,APRIUM,,3 PLACE BARTHELEMY DOREZ,,
70595471572,PHARMACIE LIAGRE - 2248046 - 59160,2248046,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIPHAR,,102 RUE ANNE DELAVAUX,,
70699962559,PHARMACIE JEAN JAURES - 2248308 - 59620,2248308,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,,,78 RUE JEAN JAURES,,
70595505341,PHARMACIE DU PARC MALO - 2150598 - 59240,2150598,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMACYAL,,22 AVENUE FAIDHERBE,,
70705396963,PHARMACIE DES GLACIS - 2150493 - 59140,2150493,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,CALIPHARMA,,104 AV DE LA LIBERATION H LOORIU,,
70595505340,PHARMACIE DES DUNES - 2149357 - 59123,2149357,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIROPHARM,,60 RUE ROGER SALENGRO,,
70595529973,PHARMACIE DELLISE DECRET - 2288094 - 59227,2288094,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,EVOLUPHARM,,7 B RUE JEAN JAURES,,
69710066934,PHARMACIE DES FLANDRES - 2156673 - 59380,2156673,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,SOPROPHAR,,10 RUE PAUL VERSCHAVE,,
70703580387,PHARMACIE DE LEDERZEELE - 2152443 - 59143,2152443,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIROPHARM,,6 ROUTE DE SAINT OMER,,
70595529972,PHARMACIE DEWITTE - 2149650 - 59180,2149650,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,CALIPHARMA,,120 AVENUE DU GENERAL DE GAULLE,,
70595529971,PHARMACIE CLERMONT - 2148636 - 59280,2148636,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,ALPHEGA,,71 RUE DE LILLE,,
70595545323,PHARMACIE DE BUSSCHER - 2148573 - 59280,2148573,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,,,156 AVENUE LEO LAGRANGE,,
70703580385,PHARMACIE DU BAC - 2150818 - 59193,2150818,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,GIROPHARM,,31 RUE DU BAC,,
70595441879,PHARMACIE DELEAU - 2154388 - 59146,2154388,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,DPGS,,15 B RUE GUSTAVE COLIEZ,,
70595441878,PHARMACIE LEGRAND - 2149252 - 59111,2149252,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,CALIPHARMA,,319 RUE LEON PIERARD,,
70595545322,PHARMACIE MELLADO - 2027771 - 59176,2027771,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,ALPHEGA,,40 ROUTE NATIONALE,,
70595471570,PHARMACIE OSWALD - 2027661 - 59580,2027661,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,DPGS,,10 PLACE JEAN JAURES,,
70595504365,PHARMACIE RAMANITRA - 2056488 - 2330,2056488,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:31,PHARMACTIV,,16 GRANDE RUE,,
70705396922,PHARMACIE DE L AISNE - 2264581 - 2230,2264581,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,GIROPHARM,,98 RUE DE LA REPUBLIQUE,,
70703580347,PHARMACIE VMP - 2057078 - 2170,2057078,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,DPGS,,18 RUE THEODORE BLOT,,
70703579385,PHARMACIE SEVIN - 2057387 - 2110,2057387,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,PHARMACTIV,,21 RUE FERNAND CLEMENT,,
70595545295,PHARMACIE CENTRALE - 2056844 - 2500,2056844,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,,,3 5 RUE CHARLES DE GAULLE,,
70705395959,PHARMACIE LEFEVRE - 2056823 - 2500,2056823,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,SOPROPHAR,,6 PLACE PASTEUR,,
70595440886,PHARMACIE PRINCIPALE - 2056320 - 2260,2056320,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,,,68 RUE DU GENERAL DE GAULLE,,
70595504324,PHARMACIE BOUTROY DOBBELS - 2004678 - 2120,2004678,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,PHARMACTIV,,307 RUE CAMILLE DESMOULINS,,
70703614155,PHARMACIE DE LA GARE - 2056933 - 2000,2056933,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,EVOLUPHARM,,5 PLACE DES DROITS DE L HOMME,,
70705395958,PHARMACIE FAYET - 2056891 - 2000,2056891,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,PHARMABULLES,,9 RUE JEAN BAPTISTE LEBAS,,
69710066896,PHARMACIE DECOTTE - 2264754 - 2800,2264754,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:30,LES PHARMACIENS ASSOCIES,,95 97 RUE DE LA REPUBLIQUE,,
70697823431,PHARMACIE DES QUATRE VENTS - 2029522 - 62320,2029522,,Non,Prioritaires,Icham Benaissa,2024-12-31 20:29,ELSIE,,7 ROUTE D ARRAS,,
70595503300,PHARMACIE DES REMPARTS - 2027462 - 59530,2027462,,Oui,Prioritaires,Icham Benaissa,2024-12-31 20:29,UNIVERS PHARMACIE,1777.01,2 4 RUE GAMBETTA,,2025-10-10 13:55
70595438828,PHARMACIE DU MARAIS - 2162582 - 62223,2162582,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIROPHARM,,42 B RUE D ARRAS,,
70595438827,PHARMACIE LENGAGNE - 2284917 - 62500,2284917,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIPHAR,,120 RUE CAPITAINE REVEL,,
70595468493,PHARMACIE RICHET - 2029370 - 62570,2029370,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIPHAR,,105 RUE BERNARD CHOCHOY,,
70703611125,PHARMACIE DE LA PLACE - 2260566 - 62590,2260566,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,EVOLUPHARM,,10 PLACE DE LA 4E REPUBLIQUE,,
70699959488,PHARMACIE ST HUBERT - 2163790 - 62170,2163790,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,EVOLUPHARM,,73 RUE DE MONTREUIL,,
70595526899,PHARMACIE BERNAMONT - 2164993 - 62960,2164993,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,EVOLUPHARM,,27 RUE SAINT POL,,
69710064857,PHARMACIE DU MOULIN - 2156757 - 59143,2156757,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIPHAR,,37 RUE DE DUNKERQUE,,
69710064856,PHARMACIE LESAY - 2163633 - 62680,2163633,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,LES PHARMACIENS ASSOCIES,,18 RUE BARBES,,
70595543231,PHARMACIE LAHAILLE BARDOEL - 2162451 - 62300,2162451,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,EVOLUPHARM,,120 A RUE ROGER SALENGRO,,
70595526897,PHARMACIE PATOIR - 2148992 - 59221,2148992,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,EVOLUPHARM,,53 RUE JEAN JAURES,,
70699959487,PHARMACIE DE LA HALLE - 2029412 - 62100,2029412,,Non,Secondaires,Icham Benaissa,2024-12-31 20:27,TOTUM,,50 PLACE D ARMES,,
70595543230,PHARMACIE PORTE DES FLANDRES - 2165101 - 62138,2165101,,Non,Secondaires,Icham Benaissa,2024-12-31 20:27,LAFAYETTE,,AVENUE NELSON MANDELA,,
70595501289,PHARMACIE DAUCHOT - 2263965 - 62700,2263965,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,PHARMAVANCE,,401 RUE VICTOR HUGO,,
70697821418,PHARMACIE DU HAUT D HOUDAIN - 2163015 - 62150,2163015,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,PHR,,1130 ROUTE DE BRUAY,,
70703577324,PHARMACIE VOITURIER - 2164176 - 62620,2164176,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,PHARMACYAL,,2 RUE DE MAISNIL,,
70699959486,PHARMACIE DE LA FALAISE - 2776821 - 62230,2776821,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIPHAR,,84 BOULEVARD DE LA LIBERTE,,
70703611124,PHARMACIE DES TREILLES - 2029721 - 62400,2029721,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIPHAR,,12 RUE DES TREILLES,,
70595438825,PHARMACIE SAINT PRY - 2029716 - 62400,2029716,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,GIROPHARM,,60 BOULEVARD DU GENERAL LECLERC,,
70705393913,PHARMACIE DE LA GARE - 2282658 - 62400,2282658,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,SOPROPHAR,,410 BOULEVARD RAYMOND POINCARE,,
70595526894,PHARMACIE CROQUET - 2029234 - 62155,2029234,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,EVOLUPHARM,,211 RUE AUGUSTE BIBLOCQ,,
69710064854,PHARMACIE GILLET - 2160674 - 62157,2160674,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,ALPHEGA,,23 RUE DU GENERAL LECLERC,,
70703611123,PHARMACIE LEUSCH - 2164349 - 62223,2164349,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,PHARMAVANCE,,42 RUE DE LA FORGE AU FER,,
70699959484,PHARMACIE AERTS - 2160758 - 62223,2160758,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,PHARMACTIV,,47 B RUE ROGER SALENGRO,,
70595543227,PHARMACIE DE LA GARE - 2160983 - 62000,2160983,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:27,PHR,,8 RUE LEON GAMBETTA,,
70595501279,PHARMACIE SAINT CHARLES - 2156893 - 59150,2156893,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,PHARMACTIV,,2 RUE CHARLES CASTERMANT,,
70595468483,PHARMACIE DU CHATEAU - 2280048 - 59152,2280048,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,CALIPHARMA,,45 B ROUTE NATIONALE,,
70595526887,PHARMACIE BARTHOLOME - 2157174 - 59300,2157174,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,SOPROPHAR,,41 RUE DE MONS,,
70595542259,PHARMACIE DE ROMAINVILLE - 2156390 - 59300,2156390,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,SOCOPHARMA,,104 AVENUE DE VERDUN,,
70699958518,PHARMACIE LE VIROLOIS - 2273554 - 59200,2273554,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,EVOLUPHARM,,117 RUE DES PIATS,,
70697821406,PHARMACIE DE LA GRAND PLACE - 2151277 - 59970,2151277,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,WELL&WELL,,9 PLACE VAILLANT COUTURIER,,
70699958517,PHARMACIE DE L AMANDINOIS II - 2155355 - 59230,2155355,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,GIROPHARM,,68 RUE D ORCHIES,,
70595501277,PHARMACIE DAZIN DINDELEUX - 2027530 - 59230,2027530,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,EVOLUPHARM,,13 PLACE DU 11 NOVEMBRE 1918,,
70697821405,PHARMACIE DES HAUTS CHAMPS - 2155030 - 59100,2155030,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,APRIUM,,203 AVENUE ALFRED MOTTE,,
70595438821,PHARMACIE DU PARC - 2270946 - 59810,2270946,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GIROPHARM,,35 RUE JEAN JAURES,,
70595468482,PHARMACIE DE L AVENUE - 2154812 - 59790,2154812,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,PHARMAVANCE,,368 AVENUE JEAN JAURES,,
70595526886,PHARMACIE DETAVERNIER - 2152380 - 59310,2152380,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,DPGS,,1 RUE ALBERT LAGACHE,,
70703577318,PHARMACIE DE BERSEE - 2149100 - 59235,2149100,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,PHARMACTIV,,180 RUE DU PAVE,,
70697821404,PHARMACIE BRASSELET - 2284456 - 59710,2284456,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,OBJECTIF PHARMA,,18 RUE DE LILLE,,
70699958516,PHARMACIE DE LA FONTAINE ST JEAN - 2282548 - 59246,2282548,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,EVOLUPHARM,,293 RUE DU MOULIN,,
70699958515,PHARMACIE MYLLE SOPHIE - 2282396 - 59170,2282396,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,11 RUE JEAN JAURES,,
70595468480,PHARMACIE BARROIS - 2156694 - 59290,2156694,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,SOPROPHAR,,1 AVENUE CLEMENCEAU,,
69710064845,PHARMACIE DES 2 VILLES - 2154131 - 59420,2154131,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,LES PHARMACIENS ASSOCIES,,311 RUE DU CONGO,,
70699958514,PHARMACIE DU QUESNE - 2027829 - 59700,2027829,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,2 4 PLACE DE LA VICTOIRE,,
70595526885,PHARMACIE BOTANIQUE - 2283054 - 59110,2283054,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,CALIPHARMA,,82 RUE DOCTEUR LEGAY,,
70595438820,PHARMACIE DE LA LONGUEVILLE - 2153316 - 59570,2153316,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,SOCOPHARMA,,2 B RUE DE BAVAY,,
70697821403,PHARMACIE DE LA SAMBRE - 2152202 - 59460,2152202,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,PHARMAVANCE,,27 RUE JEAN JAURES,,
70595526884,PHARMACIE MUTUALISTE DE MAUBEUGE - 2014307 - 59600,2014307,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GAM (UNPM),,BOULEVARD DE L EUROPE,,
70699958513,PHARMACIE DESROUSSEAUX - 2153562 - 59233,2153562,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,3 RUE JEAN JAURES,,
70595526883,PHARMACIE HOTEL DE VILLE - 2027876 - 59110,2027876,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,APRIUM,,139 RUE DU GENERAL DE GAULLE,,
70595526881,PHIE DE LA NOUVELLE AVENTURE - 2152925 - 59000,2152925,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,APRIUM,,22 RUE DES SARRASINS,,
70705393903,NOUV PHIE DU PARVIS SAINT MICHEL - 2152883 - 59000,2152883,,Oui,Secondaires,Icham Benaissa,2024-12-31 20:26,APRIUM,4214.08,211 213 RUE DE SOLFERINO,,2025-06-24 16:26
70699958512,PHARMACIE DE L HORLOGE - 2153101 - 59000,2153101,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,2 PLACE ANTOINE TACQ,,
70595542255,PHARMACIE MONTEBELLO - 2152988 - 59000,2152988,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,PHR,,37 RUE D ESQUERMES,,
70703577317,PHARMACIE DU THEATRE - 2268151 - 59000,2268151,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,163 RUE DE SOLFERINO,,
70595526880,PHARMACIE DE L HOTEL DE VILLE - 2028230 - 59800,2028230,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,PHARMAVIE,,9 RUE SAINT SAUVEUR,,
70697821402,PHARMACIE CASETTA - 2028225 - 59000,2028225,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,PHARMACTIV,,35 RUE FAIDHERBE,,
70699958511,PHARMACIE DE L AVENIR - 2164134 - 62120,2164134,,Non,Secondaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,1169 RUE D AIRE,,
70697821401,PHARMACIE DE L EGLISE - 2282375 - 59680,2282375,,Non,Non Prioritaires,Icham Benaissa,2024-12-31 20:26,GIPHAR,,27 PLACE DE LA REPUBLIQUE,,
